from_id,to_id,walk_d
5831231,5833117,783
5831234,5831235,470
5831234,5831236,783
5831235,5829348,705
5831235,5831235,0
5831235,5831236,548
5831235,5833123,783
5831236,5829348,705
5831236,5831235,548
5831236,5831236,0
5831236,5833123,627
5831237,5829348,392
5833105,5833106,78
5833106,5833106,0
5833107,5833106,783
5833116,5833117,783
5833117,5831231,783
5833117,5833117,0
5833118,5833118,0
5833118,5833119,392
5833118,5835004,705
5833118,5835005,783
5833119,5833118,392
5833119,5833119,0
5833119,5835004,705
5833119,5835005,783
5833120,5835005,627
5833121,5831235,627
5833122,5831236,705
5833122,5833123,470
5833123,5831235,783
5833123,5831236,627
5833123,5833123,0
5833124,5833123,783
5833128,5835015,705
5834991,5833106,627
5834992,5833106,783
5834993,5833106,705
5835002,5833117,705
5835004,5833118,705
5835004,5833119,705
5835004,5835004,0
5835004,5835005,548
5835004,5836889,783
5835004,5836890,627
5835005,5833118,783
5835005,5833119,783
5835005,5835004,548
5835005,5835005,0
5835005,5836889,705
5835005,5836890,470
5835005,5836891,705
5835006,5835005,627
5835007,5835005,627
5835008,5835008,0
5835008,5836892,705
5835009,5833123,548
5835009,5835008,627
5835013,5835015,705
5835014,5835015,548
5836888,5833117,705
5836889,5835004,783
5836889,5835005,705
5836889,5836889,0
5836889,5836890,548
5836890,5835004,627
5836890,5835005,470
5836890,5836889,548
5836890,5836890,0
5836890,5836891,548
5836890,5838774,548
5836891,5835005,705
5836891,5836890,548
5836891,5836891,0
5836892,5835008,705
5836892,5836892,0
5836893,5835008,470
5836893,5836892,392
5836894,5833123,783
5836894,5835008,705
5836899,5835015,783
5838772,5836890,783
5838772,5838774,783
5838773,5836890,783
5838774,5836890,548
5838774,5838774,0
5838775,5836890,783
5838775,5836891,705
5838776,5836892,705
5838777,5842538,783
5840641,5842522,392
5840642,5842522,392
5840643,5842522,548
5840644,5842522,705
5840654,5840655,392
5840655,5840655,0
5840656,5836890,705
5840656,5838774,470
5840658,5842537,783
5840658,5842538,392
5840659,5842538,548
5840664,5840664,0
5840664,5842545,705
5842491,5844370,627
5842515,5846273,783
5842521,5842522,470
5842522,5842522,0
5842523,5842522,705
5842524,5842522,705
5842534,5840655,783
5842535,5840655,548
5842536,5838774,705
5842536,5840655,783
5842537,5842537,0
5842537,5842538,705
5842537,5844416,548
5842537,5844417,548
5842537,5846294,705
5842538,5842537,705
5842538,5842538,0
5842538,5844416,783
5842538,5844417,705
5842539,5842537,783
5842539,5842538,392
5842539,5844417,783
5842540,5842538,783
5842544,5840664,627
5842544,5842545,627
5844370,5844370,0
5844371,5844370,627
5844394,5846273,627
5844395,5846273,783
5844396,5846273,783
5844397,5846276,783
5844398,5846276,627
5844400,5842522,705
5844400,5846277,470
5844400,5846278,470
5844400,5848155,705
5844401,5842522,392
5844401,5846278,783
5844414,5848170,783
5844415,5846294,705
5844415,5848170,783
5844415,5848171,783
5844416,5842537,548
5844416,5842538,783
5844416,5844416,0
5844416,5844417,470
5844416,5846294,470
5844416,5848171,705
5844417,5842537,548
5844417,5842538,705
5844417,5844416,470
5844417,5844417,0
5844417,5846294,548
5844418,5844417,705
5844423,5842545,157
5844423,5842546,783
5846248,5848124,783
5846249,5844370,627
5846271,5846273,705
5846272,5846273,392
5846273,5846273,0
5846274,5846273,548
5846276,5846276,0
5846277,5846277,0
5846277,5846278,392
5846277,5848155,627
5846278,5846277,392
5846278,5846278,0
5846278,5848155,392
5846278,5848156,627
5846278,5850030,705
5846279,5846278,705
5846279,5848155,705
5846292,5848170,548
5846293,5846294,705
5846293,5848170,392
5846293,5848171,705
5846294,5842537,705
5846294,5844416,470
5846294,5844417,548
5846294,5846294,0
5846294,5846295,705
5846294,5848170,548
5846294,5848171,392
5846294,5848172,705
5846294,5850046,705
5846295,5846294,705
5846295,5846295,0
5846295,5848171,627
5846295,5848172,627
5846295,5850046,783
5846295,5850047,783
5846296,5844417,548
5846301,5844425,548
5846303,5844425,392
5846304,5844426,705
5846304,5844427,783
5848124,5848124,0
5848125,5848124,548
5848149,5846273,627
5848151,5846273,783
5848154,5846277,705
5848154,5846278,548
5848154,5848155,78
5848154,5848156,627
5848154,5850030,627
5848155,5846277,627
5848155,5846278,392
5848155,5848155,0
5848155,5848156,470
5848155,5850030,470
5848156,5846278,627
5848156,5848155,470
5848156,5848156,0
5848156,5850030,783
5848157,5848156,627
5848168,5848169,783
5848168,5850044,783
5848169,5848169,0
5848169,5850044,548
5848170,5846294,548
5848170,5848170,0
5848170,5848171,548
5848170,5850044,783
5848170,5850046,783
5848171,5844416,705
5848171,5846294,392
5848171,5846295,627
5848171,5848170,548
5848171,5848171,0
5848171,5848172,548
5848171,5850045,627
5848171,5850046,470
5848171,5850047,548
5848172,5846294,705
5848172,5846295,627
5848172,5848171,548
5848172,5848172,0
5848172,5850046,705
5848172,5850047,705
5848173,5850047,783
5848174,5850050,627
5848175,5850050,705
5848176,5850050,548
5850029,5846278,783
5850029,5848155,548
5850029,5850030,470
5850030,5846278,705
5850030,5848155,470
5850030,5848156,783
5850030,5850030,0
5850031,5848155,783
5850031,5850030,548
5850044,5848169,548
5850044,5848170,783
5850044,5850044,0
5850045,5848171,627
5850045,5850045,0
5850045,5850046,548
5850046,5846294,705
5850046,5846295,783
5850046,5848170,783
5850046,5848171,470
5850046,5848172,705
5850046,5850045,548
5850046,5850046,0
5850046,5850047,470
5850047,5846295,783
5850047,5848171,548
5850047,5848172,705
5850047,5850046,470
5850047,5850047,0
5850048,5850047,470
5850049,5850049,0
5850049,5850050,627
5850049,5851922,705
5850049,5851923,470
5850050,5850049,627
5850050,5850050,0
5850050,5851922,783
5850050,5851923,548
5851903,5850030,392
5851904,5848155,627
5851904,5850030,392
5851905,5848155,705
5851905,5850030,235
5851920,5848171,705
5851920,5850046,470
5851920,5850047,705
5851920,5855665,783
5851921,5851921,0
5851922,5850049,705
5851922,5850050,783
5851922,5851922,0
5851922,5851923,548
5851923,5850049,470
5851923,5850050,548
5851923,5851922,548
5851923,5851923,0
5851924,5850049,783
5851924,5850050,470
5851924,5851923,783
5851925,5850050,627
5851929,5851930,235
5851930,5851930,0
5853777,5850030,705
5853792,5855665,783
5853793,5850046,783
5853793,5851921,783
5853793,5855665,548
5853794,5851921,783
5853794,5851922,627
5853794,5855666,392
5853794,5857537,783
5853795,5851922,705
5853795,5851923,627
5853795,5855666,783
5853796,5851923,548
5853797,5850050,783
5853797,5851923,548
5853802,5851930,783
5853803,5851930,783
5853803,5857544,705
5853804,5857544,548
5855624,5857494,78
5855662,5859401,705
5855663,5857533,627
5855664,5855665,705
5855665,5855665,0
5855666,5855666,0
5855666,5857537,548
5855667,5855666,548
5855667,5857537,470
5855673,5859411,705
5855674,5857544,548
5855675,5857544,548
5857493,5857494,627
5857494,5857494,0
5857532,5859401,627
5857533,5857533,0
5857533,5859401,705
5857534,5857533,705
5857534,5859401,627
5857536,5855665,627
5857536,5857537,548
5857536,5859405,783
5857536,5859406,783
5857537,5855666,548
5857537,5857537,0
5857537,5859405,548
5857537,5859406,548
5857538,5859406,627
5857539,5859406,705
5857542,5859411,783
5857543,5859411,392
5857543,5861278,783
5857544,5857544,0
5857544,5859412,470
5857545,5857545,0
5857545,5859412,627
5859362,5857494,783
5859363,5857494,548
5859398,5861266,783
5859400,5859400,0
5859400,5859401,470
5859401,5857533,705
5859401,5859400,470
5859401,5859401,0
5859402,5859401,705
5859404,5859405,548
5859404,5859406,783
5859404,5861271,392
5859405,5857537,548
5859405,5859405,0
5859405,5859406,470
5859405,5861271,627
5859405,5861273,705
5859406,5857537,548
5859406,5859405,470
5859406,5859406,0
5859406,5861273,470
5859406,5863138,705
5859406,5863139,705
5859406,5863140,783
5859407,5859406,783
5859407,5861273,783
5859407,5863140,783
5859409,5861276,627
5859410,5859411,548
5859410,5861278,627
5859411,5859411,0
5859411,5861278,470
5859411,5863144,705
5859412,5857544,470
5859412,5857545,627
5859412,5859412,0
5859412,5861279,627
5859412,5861280,627
5859413,5861280,627
5859414,5861280,705
5861262,5864993,783
5861265,5861266,705
5861266,5861266,0
5861266,5863132,548
5861267,5859400,783
5861267,5859401,548
5861268,5859400,705
5861268,5859401,548
5861270,5861271,548
5861271,5859405,627
5861271,5861271,0
5861272,5861272,0
5861272,5863137,783
5861273,5859405,705
5861273,5859406,470
5861273,5861273,0
5861273,5863139,470
5861273,5863140,783
5861273,5865004,705
5861274,5859405,783
5861274,5859406,470
5861274,5861273,548
5861274,5863139,783
5861274,5863140,470
5861274,5863141,627
5861274,5863142,783
5861275,5863140,705
5861276,5861276,0
5861277,5861277,0
5861277,5863143,392
5861277,5865008,783
5861278,5859411,470
5861278,5861278,0
5861278,5863144,392
5861279,5859412,627
5861279,5861279,0
5861279,5861280,783
5861279,5863145,627
5861280,5859412,627
5861280,5861279,783
5861280,5861280,0
5861280,5863146,627
5863128,5864993,548
5863129,5864993,705
5863131,5861266,470
5863131,5863132,313
5863132,5861266,548
5863132,5863132,0
5863133,5859401,783
5863133,5863132,627
5863136,5863137,548
5863137,5861272,783
5863137,5863137,0
5863138,5859406,705
5863138,5863138,0
5863138,5863139,627
5863138,5865003,783
5863138,5865004,783
5863139,5859406,705
5863139,5861273,470
5863139,5863138,627
5863139,5863139,0
5863139,5865003,627
5863139,5865004,392
5863140,5859406,783
5863140,5861273,783
5863140,5863140,0
5863140,5863141,470
5863140,5863142,783
5863140,5865005,548
5863140,5865006,705
5863140,5866868,783
5863141,5863140,470
5863141,5863141,0
5863141,5863142,470
5863141,5865005,783
5863141,5865006,470
5863141,5865007,705
5863141,5865008,783
5863141,5866868,783
5863142,5863140,783
5863142,5863141,470
5863142,5863142,0
5863142,5863143,705
5863142,5865006,627
5863142,5865007,705
5863142,5865008,548
5863143,5861277,392
5863143,5863142,705
5863143,5863143,0
5863143,5865007,705
5863143,5865008,548
5863144,5859411,705
5863144,5861278,392
5863144,5863144,0
5863144,5865008,627
5863145,5861279,627
5863145,5863145,0
5863145,5865009,783
5863145,5865010,548
5863145,5866873,783
5863146,5861280,627
5863146,5863146,0
5863147,5863147,0
5863147,5865011,548
5863147,5865012,705
5863147,5866874,783
5863148,5863147,627
5863148,5865012,705
5864993,5864993,0
5864997,5861266,783
5864997,5863132,392
5864997,5868721,705
5864998,5861266,783
5864998,5863132,470
5864999,5866862,783
5865002,5865002,0
5865002,5866865,627
5865003,5863138,783
5865003,5863139,627
5865003,5865003,0
5865003,5865004,783
5865003,5866865,705
5865004,5861273,705
5865004,5863138,783
5865004,5863139,392
5865004,5865003,783
5865004,5865004,0
5865004,5865005,705
5865004,5866868,627
5865005,5863140,548
5865005,5863141,783
5865005,5865004,705
5865005,5865005,0
5865005,5865006,548
5865005,5865007,783
5865005,5866868,470
5865005,5866869,627
5865005,5868730,783
5865006,5863140,705
5865006,5863141,470
5865006,5863142,627
5865006,5865005,548
5865006,5865006,0
5865006,5865007,470
5865006,5866868,548
5865006,5866869,548
5865006,5866870,705
5865006,5868730,705
5865006,5868732,783
5865007,5863141,705
5865007,5863142,705
5865007,5863143,705
5865007,5865005,783
5865007,5865006,470
5865007,5865007,0
5865007,5865008,548
5865007,5866868,783
5865007,5866869,783
5865007,5866870,470
5865007,5866871,627
5865007,5868732,783
5865008,5861277,783
5865008,5863141,783
5865008,5863142,548
5865008,5863143,548
5865008,5863144,627
5865008,5865007,548
5865008,5865008,0
5865008,5865009,548
5865008,5866870,783
5865008,5866871,783
5865008,5866872,705
5865008,5866873,705
5865009,5863145,783
5865009,5865008,548
5865009,5865009,0
5865009,5865010,627
5865009,5866871,783
5865009,5866872,470
5865009,5866873,548
5865010,5863145,548
5865010,5865009,627
5865010,5865010,0
5865010,5866872,783
5865010,5866873,627
5865011,5863147,548
5865011,5865011,0
5865011,5865012,627
5865011,5866874,470
5865012,5863147,705
5865012,5865011,627
5865012,5865012,0
5865012,5866874,548
5865012,5866875,783
5865012,5868737,783
5866855,5864993,705
5866855,5868718,705
5866856,5864993,470
5866856,5868718,548
5866857,5868718,627
5866857,5868720,783
5866858,5868720,783
5866860,5868721,627
5866861,5866861,0
5866861,5866862,783
5866861,5868722,705
5866861,5868723,627
5866861,5870583,783
5866862,5866861,783
5866862,5866862,0
5866863,5866862,470
5866863,5866865,705
5866864,5866862,705
5866864,5866865,470
5866865,5865002,627
5866865,5865003,705
5866865,5866865,0
5866866,5866865,548
5866867,5863139,783
5866867,5865004,470
5866867,5865005,705
5866867,5866868,627
5866867,5868730,783
5866867,5870590,705
5866868,5863140,783
5866868,5863141,783
5866868,5865004,627
5866868,5865005,470
5866868,5865006,548
5866868,5865007,783
5866868,5866868,0
5866868,5866869,548
5866868,5868730,705
5866869,5865005,627
5866869,5865006,548
5866869,5865007,783
5866869,5866868,548
5866869,5866869,0
5866869,5868730,627
5866869,5868731,783
5866870,5865006,705
5866870,5865007,470
5866870,5865008,783
5866870,5866870,0
5866870,5866871,392
5866870,5868732,548
5866870,5868733,627
5866871,5865007,627
5866871,5865008,783
5866871,5865009,783
5866871,5866870,392
5866871,5866871,0
5866871,5866872,548
5866871,5868732,548
5866871,5868733,470
5866871,5868734,783
5866872,5865008,705
5866872,5865009,470
5866872,5865010,783
5866872,5866871,548
5866872,5866872,0
5866872,5866873,627
5866872,5868733,705
5866872,5868734,627
5866872,5868735,627
5866873,5863145,783
5866873,5865008,705
5866873,5865009,548
5866873,5865010,627
5866873,5866872,627
5866873,5866873,0
5866873,5866874,783
5866873,5868736,627
5866873,5868737,705
5866874,5863147,783
5866874,5865011,470
5866874,5865012,548
5866874,5866873,783
5866874,5866874,0
5866874,5866875,548
5866874,5868736,783
5866874,5868737,548
5866875,5865012,783
5866875,5866874,548
5866875,5866875,0
5866875,5868737,783
5866875,5868738,783
5866876,5866876,0
5868685,5870547,627
5868718,5868718,0
5868719,5868720,783
5868720,5868720,0
5868720,5870580,705
5868720,5870583,783
5868721,5868721,0
5868721,5870583,705
5868722,5866861,705
5868722,5868722,0
5868722,5868723,548
5868722,5870583,705
5868723,5866861,627
5868723,5868722,548
5868723,5868723,0
5868723,5870583,627
5868724,5866862,627
5868725,5866862,548
5868727,5870588,627
5868728,5866865,627
5868728,5870588,705
5868728,5870590,627
5868729,5865004,705
5868729,5866868,783
5868729,5868730,548
5868729,5870590,470
5868729,5870591,627
5868730,5865005,783
5868730,5865006,705
5868730,5866868,705
5868730,5866869,627
5868730,5868730,0
5868730,5870590,627
5868730,5870591,392
5868730,5872452,783
5868731,5866869,783
5868731,5868731,0
5868732,5865006,783
5868732,5865007,783
5868732,5866870,548
5868732,5866871,548
5868732,5868732,0
5868732,5868733,548
5868732,5870592,705
5868733,5866870,627
5868733,5866871,470
5868733,5866872,705
5868733,5868732,548
5868733,5868733,0
5868734,5866871,783
5868734,5866872,627
5868734,5868734,0
5868734,5868735,783
5868735,5866872,627
5868735,5868734,783
5868735,5868735,0
5868735,5872456,783
5868736,5866873,627
5868736,5866874,783
5868736,5868736,0
5868736,5868737,783
5868737,5865012,783
5868737,5866873,705
5868737,5866874,548
5868737,5866875,783
5868737,5868736,783
5868737,5868737,0
5868738,5866875,783
5868738,5868738,0
5870546,5870547,392
5870547,5870547,0
5870578,5872439,548
5870579,5870580,705
5870579,5872439,627
5870580,5868720,705
5870580,5870580,0
5870580,5872439,627
5870581,5868720,470
5870581,5870580,392
5870581,5870583,783
5870581,5872439,783
5870582,5870583,470
5870583,5866861,783
5870583,5868720,783
5870583,5868721,705
5870583,5868722,705
5870583,5868723,627
5870583,5870583,0
5870584,5870583,627
5870585,5870583,783
5870586,5866862,783
5870586,5870588,705
5870587,5870588,392
5870588,5870588,0
5870589,5870588,705
5870589,5870590,627
5870589,5874307,783
5870590,5868730,627
5870590,5870590,0
5870590,5870591,548
5870591,5868730,392
5870591,5870590,548
5870591,5870591,0
5870591,5870592,548
5870591,5872452,470
5870591,5872453,783
5870591,5874310,705
5870592,5868732,705
5870592,5870591,548
5870592,5870592,0
5870592,5872452,470
5870592,5872453,627
5870592,5874310,705
5870593,5866870,783
5870593,5866871,783
5870593,5868732,392
5870593,5868733,627
5870593,5870592,392
5870593,5872452,627
5870593,5872453,705
5870593,5872455,783
5870594,5866871,783
5870594,5868732,548
5870594,5868733,548
5870594,5870592,705
5870594,5872455,548
5870594,5874313,783
5870595,5868734,705
5870595,5868735,705
5870595,5872456,705
5870596,5868734,783
5870596,5868735,470
5870596,5872456,470
5870596,5874313,783
5870597,5872456,705
5870598,5868737,470
5870599,5870599,0
5872402,5874259,705
5872439,5870580,627
5872439,5872439,0
5872439,5876152,783
5872440,5870580,705
5872440,5872439,548
5872441,5868720,705
5872441,5870580,470
5872443,5870583,470
5872444,5870583,783
5872447,5870588,548
5872448,5870588,392
5872448,5870590,783
5872449,5870588,548
5872449,5870590,548
5872449,5874306,705
5872449,5874307,548
5872450,5870590,548
5872450,5870591,783
5872450,5870592,783
5872450,5872452,783
5872451,5870590,783
5872451,5870591,627
5872451,5870592,627
5872451,5872452,548
5872451,5874310,783
5872452,5868730,783
5872452,5870591,470
5872452,5870592,470
5872452,5872452,0
5872452,5872453,392
5872452,5874310,627
5872452,5874311,705
5872453,5870591,783
5872453,5870592,627
5872453,5872452,392
5872453,5872453,0
5872453,5874311,470
5872453,5876167,783
5872454,5872455,548
5872454,5874313,627
5872455,5872455,0
5872455,5874313,392
5872455,5876169,705
5872456,5868735,783
5872456,5872456,0
5872456,5874314,470
5872457,5872456,627
5872457,5874314,783
5872458,5868737,627
5872459,5870599,392
5874258,5876114,705
5874259,5874259,0
5874260,5874259,470
5874296,5872439,705
5874296,5876152,783
5874297,5876152,705
5874298,5870580,783
5874298,5872439,627
5874301,5870583,705
5874302,5870583,783
5874306,5874306,0
5874306,5874307,627
5874306,5876162,705
5874306,5876163,627
5874307,5874306,627
5874307,5874307,0
5874307,5876162,548
5874307,5876163,548
5874307,5878018,705
5874309,5874310,548
5874309,5876166,783
5874310,5870591,705
5874310,5870592,783
5874310,5872452,627
5874310,5874310,0
5874310,5876166,548
5874311,5872452,705
5874311,5872453,470
5874311,5874311,0
5874311,5876167,548
5874311,5878022,783
5874312,5872455,705
5874312,5874313,548
5874313,5872455,392
5874313,5874313,0
5874313,5876169,392
5874314,5872456,470
5874314,5874314,0
5874315,5872456,627
5874315,5874314,705
5874317,5870599,627
5874317,5876174,705
5876114,5876114,0
5876115,5874259,705
5876115,5876114,705
5876116,5874259,548
5876150,5876152,783
5876150,5879858,783
5876151,5876152,548
5876151,5878007,548
5876152,5872439,783
5876152,5876152,0
5876152,5878007,392
5876152,5878008,548
5876152,5879861,783
5876153,5876152,705
5876153,5878008,548
5876161,5876161,0
5876161,5876162,548
5876161,5878016,627
5876161,5878017,627
5876161,5879870,783
5876162,5874306,705
5876162,5874307,548
5876162,5876161,548
5876162,5876162,0
5876162,5876163,548
5876162,5878016,627
5876162,5878017,548
5876162,5878018,705
5876162,5879870,783
5876162,5879871,705
5876163,5874306,627
5876163,5874307,548
5876163,5876162,548
5876163,5876163,0
5876163,5878017,627
5876163,5878018,392
5876163,5879871,783
5876164,5878019,470
5876165,5876165,0
5876165,5878020,470
5876165,5879873,783
5876166,5874310,548
5876166,5876166,0
5876166,5878022,548
5876166,5879876,783
5876167,5872453,783
5876167,5874311,548
5876167,5876167,0
5876167,5878022,548
5876167,5878023,783
5876168,5876168,0
5876168,5878022,627
5876168,5878023,470
5876168,5878024,627
5876168,5879876,783
5876168,5879877,705
5876169,5872455,705
5876169,5874313,392
5876169,5876169,0
5876169,5878023,705
5876169,5878024,627
5876170,5874313,705
5876170,5874314,627
5876170,5876169,627
5876171,5872456,783
5876171,5874314,627
5876173,5876174,783
5877971,5874259,783
5878004,5879858,548
5878005,5879858,627
5878007,5876152,392
5878007,5878007,0
5878007,5878008,705
5878007,5879860,783
5878007,5879861,470
5878007,5881713,783
5878008,5876152,548
5878008,5878007,705
5878008,5878008,0
5878009,5878010,627
5878010,5878010,0
5878013,5879868,783
5878015,5876161,783
5878015,5878016,783
5878015,5878017,783
5878015,5879868,548
5878015,5879869,470
5878016,5876161,627
5878016,5876162,627
5878016,5878016,0
5878016,5878017,548
5878016,5879870,548
5878016,5879871,705
5878017,5876161,627
5878017,5876162,548
5878017,5876163,627
5878017,5878016,548
5878017,5878017,0
5878017,5878018,470
5878017,5879870,627
5878017,5879871,392
5878017,5879872,705
5878017,5879873,783
5878018,5874307,705
5878018,5876162,705
5878018,5876163,392
5878018,5878017,470
5878018,5878018,0
5878018,5879871,627
5878018,5879872,627
5878018,5879873,705
5878019,5878019,0
5878019,5878020,705
5878019,5879873,470
5878020,5876165,470
5878020,5878019,705
5878020,5878020,0
5878020,5878021,627
5878020,5879873,548
5878020,5879874,783
5878020,5879875,627
5878021,5878020,627
5878021,5878021,0
5878021,5879875,705
5878022,5874311,705
5878022,5876166,548
5878022,5876167,548
5878022,5876168,627
5878022,5878022,0
5878022,5878023,627
5878022,5878024,783
5878022,5879876,392
5878022,5879877,627
5878022,5881729,627
5878022,5881730,783
5878023,5876167,783
5878023,5876168,470
5878023,5876169,705
5878023,5878022,627
5878023,5878023,0
5878023,5878024,470
5878023,5879876,627
5878023,5879877,392
5878023,5879878,705
5878023,5881730,627
5878024,5876168,627
5878024,5876169,627
5878024,5878022,783
5878024,5878023,470
5878024,5878024,0
5878024,5879877,627
5878024,5879878,783
5878025,5874313,783
5878025,5876169,627
5878025,5878023,783
5878025,5878024,392
5878026,5874314,783
5878026,5878024,783
5879855,5883559,783
5879857,5879858,235
5879858,5879858,0
5879859,5879861,783
5879860,5878007,783
5879860,5879860,0
5879860,5879861,705
5879860,5881713,392
5879860,5881714,705
5879861,5876152,783
5879861,5878007,470
5879861,5879860,705
5879861,5879861,0
5879861,5881713,705
5879861,5881714,783
5879862,5879860,783
5879862,5881714,313
5879863,5878010,705
5879864,5878010,548
5879865,5878010,313
5879866,5879868,705
5879867,5879868,548
5879868,5879868,0
5879868,5879869,548
5879869,5879868,548
5879869,5879869,0
5879870,5876161,783
5879870,5876162,783
5879870,5878016,548
5879870,5878017,627
5879870,5879870,0
5879870,5879871,548
5879870,5879872,783
5879871,5876162,705
5879871,5876163,783
5879871,5878016,705
5879871,5878017,392
5879871,5878018,627
5879871,5879870,548
5879871,5879871,0
5879871,5879872,548
5879872,5878017,705
5879872,5878018,627
5879872,5879870,783
5879872,5879871,548
5879872,5879872,0
5879873,5876165,783
5879873,5878017,783
5879873,5878018,705
5879873,5878019,470
5879873,5878020,548
5879873,5879873,0
5879873,5879875,705
5879873,5881725,705
5879873,5883577,783
5879874,5878020,783
5879874,5879874,0
5879874,5879875,392
5879874,5881729,783
5879875,5878020,627
5879875,5878021,705
5879875,5879873,705
5879875,5879874,392
5879875,5879875,0
5879875,5879876,627
5879875,5881729,470
5879875,5881730,705
5879875,5883580,705
5879876,5876166,783
5879876,5876168,783
5879876,5878022,392
5879876,5878023,627
5879876,5879875,627
5879876,5879876,0
5879876,5879877,392
5879876,5879878,705
5879876,5881729,392
5879876,5881730,548
5879876,5883580,705
5879877,5876168,705
5879877,5878022,627
5879877,5878023,392
5879877,5878024,627
5879877,5879876,392
5879877,5879877,0
5879877,5879878,470
5879877,5881729,627
5879877,5881730,392
5879877,5881731,705
5879877,5883581,783
5879878,5878023,705
5879878,5878024,783
5879878,5879876,705
5879878,5879877,470
5879878,5879878,0
5879878,5881730,627
5879878,5881731,627
5879878,5883582,783
5879879,5878023,783
5879879,5878024,548
5881677,5883529,548
5881678,5883529,548
5881679,5883529,783
5881680,5883533,783
5881681,5881682,705
5881681,5883533,627
5881682,5881682,0
5881682,5883533,627
5881683,5883533,470
5881686,5881686,0
5881691,5883543,548
5881692,5883543,392
5881692,5885394,783
5881694,5883546,705
5881695,5883546,470
5881707,5883559,548
5881708,5883559,627
5881709,5885411,783
5881710,5879858,627
5881711,5879858,627
5881713,5878007,783
5881713,5879860,392
5881713,5879861,705
5881713,5881713,0
5881713,5881714,783
5881714,5879860,705
5881714,5879861,783
5881714,5881713,783
5881714,5881714,0
5881715,5879860,783
5881715,5881714,548
5881718,5885420,783
5881722,5881722,0
5881723,5878017,783
5881723,5879871,548
5881723,5883575,705
5881723,5885424,705
5881724,5879871,548
5881725,5879873,705
5881725,5881725,0
5881726,5881726,0
5881726,5883576,627
5881726,5883577,392
5881727,5881727,0
5881727,5883578,705
5881728,5879874,627
5881728,5879875,470
5881728,5879876,783
5881728,5881727,783
5881728,5881729,705
5881728,5883578,705
5881728,5883580,705
5881729,5878022,627
5881729,5879874,783
5881729,5879875,470
5881729,5879876,392
5881729,5879877,627
5881729,5881729,0
5881729,5881730,470
5881729,5881731,783
5881729,5883580,470
5881729,5883581,627
5881729,5883582,705
5881729,5885431,783
5881730,5878022,783
5881730,5878023,627
5881730,5879875,705
5881730,5879876,548
5881730,5879877,392
5881730,5879878,627
5881730,5881729,470
5881730,5881730,0
5881730,5881731,470
5881730,5883580,783
5881730,5883581,548
5881730,5883582,627
5881730,5885431,783
5881731,5879877,705
5881731,5879878,627
5881731,5881729,783
5881731,5881730,470
5881731,5881731,0
5881731,5883581,705
5881731,5883582,392
5881731,5885432,705
5883528,5883529,705
5883528,5885379,783
5883529,5883529,0
5883529,5885379,783
5883532,5883533,783
5883533,5881682,627
5883533,5883533,0
5883533,5885384,627
5883534,5883533,548
5883534,5885384,783
5883537,5881686,470
5883538,5881686,627
5883543,5883543,0
5883543,5885394,548
5883545,5883546,783
5883545,5885394,627
5883545,5885396,627
5883546,5883546,0
5883558,5883558,0
5883558,5883559,705
5883558,5887258,783
5883559,5883558,705
5883559,5883559,0
5883559,5887258,783
5883560,5883559,705
5883561,5879858,783
5883561,5885411,470
5883562,5885411,705
5883569,5885420,548
5883572,5881722,627
5883574,5883574,0
5883574,5885424,783
5883575,5883575,0
5883575,5885424,705
5883576,5881726,627
5883576,5883576,0
5883576,5883577,470
5883576,5885426,548
5883576,5885427,627
5883576,5887275,705
5883577,5879873,783
5883577,5881726,392
5883577,5883576,470
5883577,5883577,0
5883577,5885426,548
5883577,5885427,627
5883577,5887275,783
5883578,5881727,705
5883578,5883578,0
5883579,5879875,783
5883579,5881727,705
5883579,5883578,470
5883579,5883580,548
5883580,5879875,705
5883580,5879876,705
5883580,5881729,470
5883580,5881730,783
5883580,5883580,0
5883580,5883581,705
5883580,5883582,783
5883580,5885431,705
5883581,5879877,783
5883581,5881729,627
5883581,5881730,548
5883581,5881731,705
5883581,5883580,705
5883581,5883581,0
5883581,5883582,470
5883581,5885431,392
5883581,5885432,705
5883581,5887280,783
5883582,5879878,783
5883582,5881729,705
5883582,5881730,627
5883582,5881731,392
5883582,5883580,783
5883582,5883581,470
5883582,5883582,0
5883582,5885431,627
5883582,5885432,470
5883582,5887280,783
5883584,5885433,783
5885377,5887228,705
5885378,5887228,470
5885379,5883529,783
5885379,5885379,0
5885379,5887228,627
5885383,5883533,470
5885383,5885384,470
5885383,5889079,783
5885384,5883533,627
5885384,5885384,0
5885385,5887234,235
5885385,5889082,627
5885390,5887239,548
5885391,5887239,783
5885393,5883543,705
5885393,5885394,548
5885394,5883543,548
5885394,5885394,0
5885395,5883543,783
5885395,5883546,783
5885395,5885394,392
5885395,5885396,627
5885396,5885396,0
5885408,5887258,705
5885409,5883558,548
5885409,5883559,470
5885409,5887258,392
5885410,5883558,783
5885410,5883559,548
5885410,5885411,548
5885410,5887259,627
5885411,5885411,0
5885412,5885411,705
5885413,5887263,705
5885414,5887263,392
5885418,5885420,783
5885419,5885420,470
5885420,5885420,0
5885420,5887269,627
5885420,5887270,705
5885421,5885420,627
5885421,5887269,783
5885421,5887270,470
5885423,5883574,627
5885423,5885424,783
5885424,5883574,783
5885424,5883575,705
5885424,5885424,0
5885425,5885425,0
5885425,5885426,548
5885425,5885427,783
